property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_to_room_ratio
flat,ireo the corridors,sector 67a,1.62,9380.0,3,3,2,4.0,New Property,1346.0,0,0,1,0,0,1,142,575.6666666666666
flat,ambience creacions,sector 22,2.4,17391.0,2,2,2,8.0,Relatively New,1200.0,0,0,0,0,1,2,112,690.0
flat,dlf new town heights,sector 90,1.21,6244.0,3,3,3+,7.0,Relatively New,1929.0,0,1,0,1,0,0,127,646.0
flat,ss the leaf,sector 85,1.3,7780.0,2,2,3+,16.0,Relatively New,1406.0,0,0,1,0,0,0,148,835.5
flat,greenopolis,sector 89,1.3,6806.0,3,3,3+,1.0,New Property,2122.0,0,1,0,0,0,0,35,636.6666666666666
flat,shree vardhman victoria,sector 70,1.67,14384.0,3,5,3,5.0,Moderately Old,1527.0,0,1,0,0,0,0,108,387.0
flat,vatika the seven lamps,sector 82,1.0,6969.0,2,2,2,14.0,Relatively New,1299.0,1,0,0,0,1,0,69,717.5
flat,paras quartier,gwal pahari,5.9,11028.0,4,4,3+,19.0,New Property,4842.0,1,1,1,1,0,1,160,1337.5
house,international city by sobha phase 1,sector 109,6.0,24691.0,4,5,3+,2.0,Relatively New,2430.0,0,1,0,0,0,1,96,607.5
flat,denso haryana housing society,manesar,0.9,4308.0,3,3,3+,5.0,Moderately Old,2321.0,0,1,0,0,0,0,7,696.3333333333334
flat,dlf new town heights,sector 90,1.54,6514.0,4,4,3+,12.0,Moderately Old,2200.0,0,1,0,1,0,1,111,591.0
house,tulip yellow,sector 69,2.95,16389.0,4,3,2,3.0,New Property,1800.0,0,0,0,1,1,2,111,450.0
house,independent,sector 23,4.0,16006.0,3,3,2,2.0,Moderately Old,2430.0,0,1,0,0,0,1,115,833.0
flat,pareena mi casa,sector 68,1.9,9228.0,3,3,3+,1.0,Under Construction,2288.0,0,1,0,0,0,0,49,686.3333333333334
flat,bestech park view ananda,sector 81,1.35,7542.0,3,3,3+,8.0,Old Property,1989.0,0,0,0,0,0,0,114,596.6666666666666
flat,eldeco accolade,sohna road,1.1,7550.0,2,2,3+,17.0,Relatively New,1319.0,1,0,0,0,1,1,7,728.5
flat,mapsko casa bella,sector 82,1.38,5444.0,4,5,3+,20.0,Relatively New,2294.0,0,1,0,0,0,0,79,633.75
flat,dlf the skycourt,sector 86,1.35,6998.0,3,3,1,9.0,Relatively New,1746.0,0,0,0,0,0,0,119,643.0
flat,experion the heartsong,sector 108,1.02,7950.0,2,3,3,4.0,Relatively New,1283.0,1,0,0,0,0,0,112,641.5
flat,dlf new town heights,sector 86,1.54,5785.0,4,4,3+,21.0,Moderately Old,2139.0,1,1,0,1,0,0,80,665.5
flat,dlf regal gardens,sector 90,1.65,7449.0,4,4,3+,8.0,Relatively New,1900.0,0,0,0,0,1,0,79,553.75
flat,orchid island,sector 51,1.7,10652.0,3,4,3,2.0,Moderately Old,1773.0,0,0,1,1,0,0,90,532.0
house,independent,sector 2,4.99,18887.0,4,4,3+,3.0,Moderately Old,2642.0,0,1,1,1,0,0,43,660.5
flat,vatika lifestyle homes,sector 83,1.15,6553.0,3,2,3,15.0,Relatively New,1588.0,0,0,0,0,0,0,37,585.0
flat,signature global city 37d ph 2,sector 37d,1.35,9375.0,3,3,3+,3.0,Under Construction,1600.0,0,0,0,1,0,0,51,480.0
flat,smart world orchard,sector 61,1.7,15179.0,2,2,2,4.0,Under Construction,1244.0,1,0,0,0,0,0,127,560.0
flat,trisara our homes 3,sohna road,0.36,5980.0,2,2,1,1.0,New Property,522.0,0,0,0,0,0,0,45,301.0
flat,experion heartsong,dwarka expressway,1.08,6150.0,3,3,0,2.0,Under Construction,1758.0,0,0,0,0,0,0,0,585.3333333333334
flat,m3m golfestate,sector 65,5.0,18519.0,3,3,3+,28.0,Relatively New,2800.0,0,1,0,1,0,1,165,900.0
flat,signature global park,sohna road,0.83,7411.0,3,2,2,1.0,New Property,1244.0,0,0,0,0,0,0,16,373.3333333333333
flat,pioneer park,sector 61,2.1,11667.0,3,3,3,15.0,Relatively New,1592.0,0,0,0,0,0,1,49,600.0
flat,mapsko mount ville,sector 79,1.25,8389.0,3,3,3,22.0,Relatively New,1154.0,1,0,0,1,0,0,160,496.6666666666667
flat,ats triumph,sector 104,2.65,8413.0,4,4,3+,14.0,Relatively New,2898.0,0,1,0,0,0,1,21,787.5
flat,ss the leaf,sector 85,1.1,12472.0,2,2,3,12.0,Relatively New,1173.0,1,0,0,0,0,0,75,441.0
house,bptp visionnaire,sector 70a,4.02,7309.0,4,4,3+,3.0,Relatively New,5500.0,1,1,1,1,0,0,138,1375.0
house,ansal florence super,sector 57,3.75,23148.0,3,4,3,2.0,Moderately Old,1620.0,1,1,1,0,0,1,38,540.0
flat,alpha corp gurgaonone,sector 84,0.85,6693.0,2,2,3,6.0,Relatively New,1158.0,0,0,0,0,0,1,28,635.0
house,independent,sector 6,0.5,8333.0,3,3,2,2.0,Moderately Old,600.0,0,0,0,1,0,0,0,200.0
flat,sare crescent parc royal greens phase 1,sector 92,0.79,6086.0,3,2,2,15.0,New Property,1175.0,0,0,0,0,0,0,25,432.6666666666667
flat,godrej icon,sector 88a,1.75,14894.0,3,3,3+,6.0,New Property,1306.0,0,0,0,0,0,0,55,391.6666666666667
flat,ss the leaf,sector 85,2.2,6934.0,4,5,3+,4.0,Relatively New,2545.0,0,0,0,0,0,0,106,793.25
house,independent,sector 9,0.35,9722.0,2,2,1,2.0,Old Property,360.0,0,0,0,0,0,0,0,180.0
flat,pivotal devaan,sector 84,0.36,7595.0,2,2,1,9.0,Relatively New,531.0,0,0,1,0,0,2,80,237.0
flat,suncity platinum towers,sector 28,6.2,23091.0,3,4,3+,21.0,Relatively New,2000.0,0,1,0,0,0,1,160,895.0
house,independent,sector 57,8.0,29630.0,5,4,3,2.0,Relatively New,2700.0,1,1,0,1,0,0,21,540.0
flat,tata primanti,sector 72,3.2,12190.0,4,4,3+,8.0,Moderately Old,2600.0,0,1,0,0,0,1,168,656.25
flat,paras dews,sector 106,1.05,7581.0,2,2,2,5.0,New Property,1539.0,0,0,0,0,0,0,97,692.5
flat,bptp terra,sector 37d,1.72,9498.0,3,3,3,9.0,Relatively New,1373.0,1,0,0,0,0,1,24,603.6666666666666
flat,dlf the skycourt,sector 86,1.55,8035.0,3,3,3+,12.0,Relatively New,1500.0,0,0,0,0,1,2,166,643.0
flat,ats marigold,sector 89,1.7,9714.0,3,3,3+,8.0,Under Construction,1944.0,1,0,0,0,0,0,65,583.3333333333334
flat,rof ananda,sector 95,0.37,5745.0,3,2,1,6.0,Relatively New,716.0,0,0,0,1,0,1,72,214.66666666666666
flat,viridian the plaza 106,sector 106,0.46,6571.0,1,1,1,18.0,New Property,778.0,0,0,0,0,0,0,104,700.0
flat,signature global city,sector 37d,0.68,11724.0,2,2,3,9.0,New Property,644.0,0,0,0,0,1,0,58,290.0
flat,eldeco accolade,sohna road,0.95,6556.0,2,2,3,8.0,Under Construction,1131.0,1,0,0,0,0,0,42,724.5
flat,dlf regal gardens,sector 90,1.19,5504.0,3,3,2,11.0,Relatively New,1562.0,0,0,0,0,1,0,88,720.6666666666666
flat,hcbs sports ville,sohna road,0.32,6166.0,2,2,2,2.0,New Property,577.0,0,0,0,0,0,0,37,259.5
flat,smart world gems,sector 89,0.97,8794.0,2,2,3+,2.0,New Property,1103.0,0,0,0,0,0,0,49,551.5
house,independent,sector 50,6.5,21667.0,5,6,0,1.0,Moderately Old,3000.0,0,0,0,0,0,0,0,600.0
flat,raheja vedaanta,sector 108,0.85,4637.0,3,3,2,2.0,Relatively New,1500.0,0,1,0,0,0,0,65,611.0
flat,vatika the seven lamps,sector 82,0.94,6569.0,2,2,2,12.0,Relatively New,1299.0,1,0,0,0,0,1,103,715.5
flat,antriksh heights,sector 84,0.73,6083.0,2,2,3+,4.0,Relatively New,1026.0,1,0,1,1,0,0,158,600.0
house,independent,sector 7,2.25,15625.0,3,3,2,2.0,Old Property,1440.0,0,0,0,0,0,1,27,480.0
flat,bptp terra,sector 37d,1.8,8215.0,4,3,3,12.0,Relatively New,1983.0,1,0,0,0,0,1,144,547.75
flat,godrej nature plus,sector 33,1.15,11558.0,2,2,2,15.0,Under Construction,103.0,0,0,0,0,0,0,38,497.5
flat,unitech sunbreeze,sector 69,1.0,5476.0,4,3,0,0.0,Relatively New,1826.0,0,0,0,0,0,0,0,456.5
flat,adani m2k oyster grande,sector 102,1.9,14074.0,3,4,3,21.0,Relatively New,1605.0,0,1,0,0,0,0,60,450.0
flat,breez global heights,sohna road,0.42,6422.0,2,2,2,2.0,New Property,564.0,0,0,0,0,0,0,73,327.0
flat,signature global solera,sector 107,0.25,7862.0,1,1,0,0.0,Relatively New,318.0,0,0,0,0,0,0,55,318.0
house,independent,sector 2,5.6,17284.0,8,6,3+,2.0,Moderately Old,3240.0,1,1,1,1,0,0,0,405.0
house,independent,sector 26,5.8,32222.0,4,3,2,2.0,Relatively New,1800.0,0,0,1,0,0,0,21,450.0
flat,bajrang apartments,sector 6,0.38,4471.0,2,2,2,1.0,Moderately Old,944.0,0,0,0,0,0,0,0,425.0
flat,m3m heights,sector 65,1.9,13991.0,2,2,2,40.0,Relatively New,1358.0,0,0,0,0,0,0,48,679.0
flat,sare homes,sector 92,1.25,6200.0,4,3,0,16.0,Under Construction,2040.0,0,0,0,0,0,0,49,504.0
flat,smart world gems,sector 89,1.2,12526.0,3,3,3,3.0,Under Construction,1064.0,0,0,1,1,0,0,131,319.3333333333333
flat,adani m2k oyster grande,sector 102,1.95,7561.0,3,4,3,9.0,Relatively New,2334.0,1,1,0,0,0,1,83,859.6666666666666
flat,dlf the ultima,sector 81,2.3,10994.0,3,4,3+,6.0,New Property,1893.0,0,1,0,0,0,2,167,697.3333333333334
flat,capital residences 360,sector 70a,1.18,8138.0,2,2,3,7.0,New Property,1400.0,0,0,0,1,0,0,140,725.0
flat,godrej summit,sector 104,1.25,6779.0,3,4,3+,12.0,Relatively New,1669.0,0,1,0,0,1,0,79,614.6666666666666
flat,dlf the ultima,sector 81,2.26,10762.0,3,4,3+,17.0,New Property,1900.0,0,1,0,0,0,2,174,700.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.4,10545.0,4,4,3+,15.0,Relatively New,1957.0,0,0,0,0,0,0,108,569.0
flat,dnha group housing society,manesar,0.75,4518.0,3,2,2,5.0,Moderately Old,1502.0,0,0,0,0,0,0,0,553.3333333333334
flat,raheja vedas,sector 108,2.15,4134.0,3,4,3+,12.0,Relatively New,4600.0,1,0,0,0,0,0,0,1733.6666666666667
flat,shree vardhman flora,sector 90,1.25,4854.0,4,4,3,10.0,Relatively New,2861.0,1,0,0,1,0,0,174,643.75
flat,shree vardhman victoria,sector 70,1.65,8462.0,3,4,3,12.0,Relatively New,1765.0,0,1,1,0,0,0,56,650.0
flat,ramprastha the atrium,sector 37d,0.9,6224.0,3,3,2,13.0,Relatively New,1185.0,0,0,0,0,0,2,37,482.0
flat,ss the leaf,sector 85,1.14,6433.0,2,2,3,16.0,Relatively New,1604.0,0,0,0,0,0,0,44,886.0
house,independent,sector 26,15.0,33333.0,4,4,3,3.0,Moderately Old,4500.0,0,1,1,0,0,1,36,1125.0
flat,bestech altura,sector 79,1.72,8398.0,3,4,3,9.0,New Property,2050.0,0,0,0,0,0,0,49,682.6666666666666
flat,signature andour heights,sector 71,0.55,8607.0,2,2,1,7.0,Relatively New,600.0,0,0,0,0,0,1,24,319.5
house,independent,sector 21,1.6,11852.0,5,5,2,3.0,Relatively New,120.0,0,0,0,0,0,0,0,270.0
flat,smart world orchard,sector 61,1.9,22700.0,3,3,3,1.0,New Property,1137.0,0,0,0,0,0,0,30,279.0
flat,antriksh heights,sector 84,0.84,4870.0,3,3,3+,8.0,New Property,1561.0,0,0,0,1,0,0,60,575.0
flat,ansal housing highland park,sector 103,2.0,7491.0,4,5,3+,14.0,New Property,2416.0,0,1,0,0,0,0,45,667.5
flat,apna enclave,sector 3,0.8,6154.0,3,3,1,0.0,Old Property,1000.0,0,0,0,0,0,0,0,433.3333333333333
flat,adani m2k oyster grande,sector 102,2.61,10046.0,3,3,3,14.0,Relatively New,2200.0,1,1,0,0,0,0,21,866.0
flat,signature global superbia,sector 95,0.4,6723.0,2,2,3,2.0,Under Construction,661.0,0,0,0,0,0,0,0,297.5
flat,signature global city 92,sector 92,0.78,7723.0,2,2,3,2.0,Under Construction,846.0,0,0,0,0,1,0,24,505.0
house,ansal api spanish court,sector 2,2.9,18626.0,4,4,3,2.0,Relatively New,1557.0,0,0,1,0,0,1,49,389.25
flat,ireo uptown,sector 66,1.32,11438.0,2,2,2,6.0,Relatively New,1048.0,0,0,0,0,0,0,45,577.0
flat,la vida by tata housing,sector 113,2.35,13352.0,3,4,3,3.0,Relatively New,1930.0,0,1,0,0,0,0,174,586.6666666666666
flat,tarc maceo,sector 91,0.87,6641.0,2,2,2,9.0,Relatively New,1148.0,0,0,1,0,0,0,78,655.0
flat,smriti apartment,sector 56,0.6,10000.0,1,1,1,2.0,Moderately Old,543.0,0,0,0,0,0,0,49,600.0
flat,sobha city,sector 108,2.33,14463.0,3,3,3,17.0,Relatively New,1711.0,0,0,1,0,0,1,159,537.0
flat,experion windchants,sector 112,5.6,11551.0,4,6,3+,8.0,Relatively New,3655.35,0,1,0,0,0,1,168,1212.0
flat,raheja vedaanta,sector 108,0.7,4651.0,2,2,2,12.0,Relatively New,1505.0,0,0,0,0,0,0,0,752.5
flat,puri diplomatic greens,sector 111,3.7,12542.0,4,5,3+,12.0,Relatively New,2650.0,0,1,0,0,0,1,158,737.5
flat,godrej frontier,sector 80,1.4,6189.0,3,4,2,6.0,Moderately Old,1922.0,0,1,0,1,0,0,111,754.0
flat,emaar mgf palm hills,sector 77,1.09,5383.0,3,4,3+,5.0,Relatively New,1833.0,0,1,0,0,1,1,167,675.0
flat,ss the leaf,sector 85,1.08,6585.0,2,2,3,8.0,New Property,1200.0,1,1,1,1,0,1,157,820.0
flat,sbtl caladium,sector 109,1.3,6915.0,3,2,3,16.0,Moderately Old,1701.0,0,0,0,0,0,0,134,626.6666666666666
flat,umang winter hills,sector 77,0.92,5049.0,3,3,3,17.0,Relatively New,1602.0,0,0,0,0,1,1,49,607.3333333333334
house,independent,sector 41,1.65,13750.0,1,1,0,1.0,Moderately Old,1200.0,0,0,0,0,0,0,0,1200.0
flat,pyramid urban,sector 67a,0.56,7932.0,2,2,2,0.0,Relatively New,778.0,0,0,0,0,1,0,49,353.0
flat,ireo skyon,sector 60,3.0,12484.0,3,3,3,5.0,Relatively New,2400.0,0,1,0,0,0,1,174,801.0
flat,eldeco accolade,sector 33,1.2,8043.0,2,2,2,0.0,New Property,1492.0,1,0,0,0,0,0,55,746.0
flat,ild grand,sector 37,1.2,6593.0,3,3,3,7.0,Under Construction,1647.0,0,0,0,0,0,0,24,606.6666666666666
flat,tata primanti,sector 72,4.0,16032.0,4,5,3+,22.0,Relatively New,2701.0,0,1,0,0,0,1,174,623.75
house,independent,sector 7,0.45,5000.0,3,2,1,2.0,Old Property,900.0,0,0,0,0,1,0,12,300.0
flat,antriksh heights,sector 84,0.9,4444.0,3,3,3,18.0,Relatively New,1833.0,0,1,0,1,0,0,59,675.0
flat,paras dews,sector 106,1.2,11605.0,3,3,3,12.0,Relatively New,1145.0,1,0,0,0,0,0,158,344.6666666666667
flat,raheja atharva,sector 109,1.6,5319.0,4,1,0,0.0,New Property,3008.0,0,0,0,0,0,0,0,752.0
flat,central park resorts,sector 48,15.0,22388.0,5,6,3+,17.0,Relatively New,7444.0,1,1,0,1,0,2,45,1340.0
flat,bestech park view residency,sector 2,1.02,7208.0,2,2,3,11.0,Moderately Old,1281.0,0,0,0,0,0,0,92,707.5
flat,emaar gurgaon greens,sector 102,1.55,9394.0,3,4,3,7.0,Relatively New,1315.0,0,1,0,0,0,1,152,550.0
flat,ss the leaf,sector 85,1.25,7180.0,2,2,3,10.0,Relatively New,1730.0,0,0,0,0,0,0,49,870.5
flat,pareena mi casa,sector 68,1.7,8500.0,4,4,3+,23.0,New Property,1809.0,0,0,0,0,0,0,88,500.0
flat,smart world gems,sector 89,0.9,8145.0,2,2,2,1.0,New Property,1105.0,0,0,0,0,0,0,45,552.5
flat,m3m merlin,sector 67,2.9,14167.0,3,3,3,0.0,Relatively New,2047.0,0,0,0,0,1,1,49,682.3333333333334
flat,dlf new town heights,sector 86,1.3,6736.0,3,3,3,12.0,Moderately Old,1747.0,0,1,0,1,0,0,106,643.3333333333334
flat,experion the heartsong,sector 108,0.9,7015.0,2,3,3,7.0,Relatively New,1161.0,0,1,0,0,1,0,72,641.5
flat,orris carnation residency,sector 85,0.9,4532.0,4,4,3,8.0,Moderately Old,1575.0,0,0,0,0,0,1,40,496.5
flat,shree kirpalu gi sector 52,sector 52,1.45,7632.0,3,3,3+,7.0,Relatively New,1800.0,0,0,0,0,1,1,108,633.3333333333334
flat,vatika city homes,sector 83,1.05,8571.0,3,3,3,8.0,Moderately Old,1468.0,0,0,0,1,0,1,103,408.3333333333333
flat,la vida by tata housing,sector 113,3.72,13985.0,5,4,3+,0.0,New Property,2956.0,0,0,0,1,0,2,44,532.0
flat,bestech spa signature,sector 81,4.4,12571.0,4,4,3+,6.0,New Property,3700.0,1,1,0,1,1,2,49,875.0
flat,hcbs sports ville,sohna road,0.3,4011.0,2,2,2,3.0,Relatively New,743.0,0,0,0,0,0,0,0,374.0
house,independent,sector 7,1.95,13542.0,2,2,2,2.0,Old Property,1440.0,0,0,0,0,0,0,0,720.0
flat,the close south,sector 50,3.1,12445.0,3,4,3+,4.0,Moderately Old,2450.0,0,1,0,0,0,1,165,830.3333333333334
house,vatika sovereign next,sector 82a,3.85,7500.0,5,6,3+,6.0,Moderately Old,5140.0,0,0,0,0,0,0,53,1026.6
flat,signature global solera,sector 107,0.51,7907.0,3,2,2,9.0,Relatively New,717.0,0,0,0,0,1,0,15,215.0
flat,ss the leaf,sector 85,2.1,7468.0,4,5,3+,9.0,Relatively New,2545.0,0,0,0,0,0,1,67,703.0
flat,mapsko mount ville,sector 79,1.25,8389.0,3,3,3+,16.0,Relatively New,1656.0,0,0,0,0,0,1,49,496.6666666666667
flat,ashiana anmol,sohna road,0.99,8216.0,2,2,2,6.0,Under Construction,1045.0,0,0,0,0,0,0,49,602.5
flat,godrej oasis,sector 88a,1.15,7116.0,2,2,3,14.0,Relatively New,1380.0,1,0,0,1,0,0,174,808.0
flat,tulip monsella,sector 53,6.02,20816.0,3,3,3,29.0,Under Construction,2892.0,0,0,0,0,0,0,68,964.0
house,independent,sector 2,0.4,7619.0,2,2,1,1.0,Relatively New,583.0,0,0,0,0,0,0,0,262.5
house,independent,sector 12,0.38,4222.0,3,3,3,3.0,Relatively New,900.0,0,0,0,0,0,0,0,300.0
flat,ild greens,sector 37,1.05,7500.0,3,3,3,4.0,New Property,1500.0,0,0,0,0,0,1,5,466.6666666666667
flat,godrej oasis,sector 88a,1.38,6680.0,3,3,3+,7.0,Relatively New,2296.0,0,1,0,0,0,0,72,688.6666666666666
flat,corona gracieux,sector 76,1.08,5510.0,3,3,3,1.0,New Property,1774.0,0,1,0,0,0,0,58,653.3333333333334
flat,ss residency,sector 12,0.53,4818.0,3,3,2,2.0,Relatively New,995.0,0,0,0,0,0,1,14,366.6666666666667
flat,vatika gurgaon,sector 83,1.05,7000.0,3,3,3,3.0,Relatively New,1618.0,0,0,1,0,0,0,79,500.0
flat,sare green parc 2,sector 92,1.07,5245.0,4,3,3,10.0,Under Construction,2040.0,1,1,0,0,0,0,86,510.0
flat,experion the heartsong,sector 108,1.2,6826.0,3,2,3+,11.0,Relatively New,1550.0,0,1,0,1,0,1,174,586.0
flat,dlf regal gardens,sector 90,1.29,7104.0,3,3,3+,12.0,Relatively New,1817.0,0,1,0,0,0,0,152,605.3333333333334
flat,capital residences 360,sector 70a,1.68,8502.0,3,3,3+,5.0,New Property,1900.0,0,1,0,0,0,0,141,658.6666666666666
flat,signature global synera,sector 81,0.31,7434.0,1,1,1,13.0,Relatively New,366.0,0,0,0,0,0,2,123,417.0
flat,bestech park view grand spa,sector 81,2.22,8346.0,3,4,3+,15.0,Relatively New,2407.0,0,1,0,0,0,1,174,886.6666666666666
flat,vatika gurgaon,sector 83,1.18,6801.0,3,3,2,14.0,Relatively New,1618.0,0,0,0,0,0,0,26,578.3333333333334
house,shri shyam residency,sector 104,0.62,12400.0,3,3,1,2.0,Moderately Old,900.0,0,0,0,0,1,2,8,166.66666666666666
flat,experion the heartsong,sector 108,1.2,6826.0,3,3,3+,10.0,Relatively New,1275.53,1,0,0,0,0,0,93,586.0
flat,gls arawali homes,sohna road,0.26,4514.0,2,2,2,4.0,Relatively New,640.0,0,0,0,0,0,0,42,288.0
flat,assotech blith,sector 99,1.15,6594.0,2,2,2,2.0,New Property,1235.0,0,0,0,0,1,1,72,872.0
flat,elan the presidential,sector 106,3.9,15918.0,3,3,0,20.0,Relatively New,2450.0,0,0,0,0,0,0,66,816.6666666666666
flat,shapoorji pallonji joyville gurugram,sector 102,1.95,17287.0,3,3,3,12.0,New Property,1465.0,0,0,1,0,0,0,72,376.0
flat,sare homes,sector 92,0.82,5384.0,3,3,3+,12.0,Relatively New,1221.18,0,0,0,0,0,0,114,507.6666666666667
flat,m3m latitude,sector 65,4.7,19748.0,3,3,3+,9.0,Relatively New,2380.0,0,1,0,1,0,1,44,793.3333333333334
flat,rof ananda,sector 95,0.38,5901.0,2,2,2,5.0,Relatively New,716.0,1,0,0,0,0,0,83,322.0
house,international city by sobha phase 1,sector 109,5.9,24280.0,4,5,2,2.0,Relatively New,2430.0,0,1,0,0,0,1,111,607.5
flat,m3m merlin,sector 67,3.4,14419.0,3,4,3+,16.0,Relatively New,2134.0,0,1,0,0,0,1,158,786.0
flat,signature global solera,sector 107,0.3,6135.0,2,2,1,5.0,Relatively New,544.0,0,0,0,0,0,0,57,244.5
flat,ss the leaf,sector 85,1.25,10889.0,2,2,3+,17.0,Relatively New,1426.0,0,0,1,0,0,0,156,574.0
flat,antriksh heights,sector 84,0.6,5000.0,2,2,2,14.0,Relatively New,1086.0,0,0,0,0,0,0,52,600.0
house,independent,sector 43,7.85,29074.0,9,9,3+,3.0,Relatively New,2700.0,1,1,0,1,1,2,49,300.0
flat,signature global solera,sector 107,0.35,6399.0,2,2,2,8.0,Relatively New,608.0,0,0,0,0,0,0,45,273.5
flat,godrej nature plus,sector 33,1.25,9025.0,2,2,3,17.0,Under Construction,1385.0,0,0,0,0,0,0,56,692.5
flat,tulip violet,sector 69,1.55,9823.0,3,3,2,5.0,Relatively New,1428.0,0,0,0,1,0,0,99,526.0
house,independent,sector 7,1.75,11111.0,4,2,2,2.0,Old Property,1575.0,0,0,0,0,1,0,31,393.75
flat,tulip violet,sector 69,1.66,8409.0,4,4,1,12.0,Relatively New,1783.0,0,0,0,1,0,0,102,493.5
flat,ss the leaf,sector 85,2.2,11179.0,4,5,3+,4.0,Relatively New,2390.0,0,1,0,1,0,0,174,492.0
flat,m3m woodshire,sector 107,1.32,6331.0,3,3,3,10.0,Relatively New,1758.0,0,0,0,0,0,0,117,695.0
flat,dlf the skycourt,sector 86,2.2,11500.0,3,3,1,7.0,Relatively New,1747.0,0,0,0,1,0,2,77,637.6666666666666
flat,vatika inxt floors,sector 82a,0.75,7500.0,2,2,2,1.0,Relatively New,1000.0,0,0,0,0,0,0,0,500.0
flat,shree vardhman flora,sector 90,0.85,4404.0,3,4,3,3.0,Relatively New,1679.0,0,1,1,0,0,0,110,643.3333333333334
flat,ansal api sushant estate,sector 52,0.29,11600.0,1,1,0,0.0,Moderately Old,278.0,0,0,0,0,0,1,49,250.0
flat,uphar lakshya homes,sector 105,0.42,4200.0,3,2,1,1.0,Relatively New,1111.0,0,0,0,0,0,0,7,333.3333333333333
flat,m3m skywalk,sector 74,1.47,10954.0,2,2,3,26.0,New Property,1281.0,0,0,0,0,0,1,31,671.0
house,independent,sector 55,1.64,10123.0,3,3,2,4.0,New Property,1620.0,1,1,0,0,0,1,54,540.0
flat,m3m golf hills,sector 79,1.45,10211.0,2,2,3,15.0,Under Construction,1578.0,0,0,0,0,0,0,67,710.0
flat,ss the leaf,sector 85,1.18,10094.0,2,3,3,12.0,Relatively New,1420.0,0,0,0,1,0,1,150,584.5
flat,chd avenue,sector 71,1.2,7407.0,3,3,3,4.0,Relatively New,1466.0,0,0,0,0,1,1,49,540.0
flat,ats kocoon,sector 109,1.68,9628.0,3,3,3,8.0,Relatively New,1579.0,0,0,0,0,0,0,142,581.6666666666666
flat,sare homes,sector 92,0.8,4695.0,4,4,3,1.0,Moderately Old,1893.0,0,0,0,0,0,0,77,426.0
flat,bestech altura,sector 79,1.9,8837.0,3,4,3,11.0,Under Construction,1946.0,0,0,0,0,0,0,96,716.6666666666666
house,project mianwali colony,sector 12,2.0,14815.0,5,5,2,3.0,Old Property,1350.0,0,0,0,0,0,0,0,270.0
flat,dlf the skycourt,sector 86,1.55,8031.0,3,3,3,5.0,Relatively New,1900.0,0,0,0,0,0,0,49,643.3333333333334
house,independent,sector 105,1.3,11556.0,3,3,1,2.0,Moderately Old,1125.0,0,0,0,0,0,0,16,375.0
flat,imperia elvedor,sector 37,0.55,8221.0,1,1,0,5.0,Relatively New,669.0,0,0,0,0,0,0,0,669.0
flat,spaze privy at,sector 84,1.35,9643.0,3,3,3,7.0,Relatively New,1750.0,0,0,0,1,0,0,90,466.6666666666667
flat,birla navya,sector 63a,3.5,25926.0,3,3,3,1.0,Under Construction,1350.0,0,0,0,0,0,0,38,450.0
flat,antriksh green,sector 45,2.25,7826.0,4,4,2,9.0,Old Property,3194.0,0,1,0,0,0,2,23,718.75
house,independent,sector 4,0.67,9795.0,3,3,2,2.0,Relatively New,76.0,0,0,0,0,1,0,7,228.0
flat,emaar mgf emerald floors premier,sector 65,2.5,15152.0,3,3,3,3.0,Relatively New,1493.0,1,1,0,0,0,0,15,550.0
flat,tulip ivory,sector 70,2.0,8333.0,4,5,3+,2.0,Relatively New,2172.0,0,1,0,0,0,1,49,600.0
flat,bptp mansions park prime,sector 66,2.7,9768.0,4,4,3,6.0,Relatively New,2501.0,0,1,0,0,1,0,13,691.0
flat,bestech altura,sector 79,2.69,12500.0,3,4,3+,3.0,New Property,2152.0,0,1,0,0,0,0,49,717.3333333333334
flat,tata primanti,sector 72,3.3,15103.0,3,4,3+,15.0,New Property,2185.0,0,1,0,0,0,2,174,728.3333333333334
flat,sbtl caladium,sector 109,1.8,7073.0,3,3,3+,10.0,Relatively New,2000.0,0,0,0,0,0,0,174,848.3333333333334
flat,dlf the skycourt,sector 86,1.72,8917.0,3,3,1,8.0,Relatively New,1746.0,0,0,0,0,1,1,49,643.0
flat,ss the leaf,sector 85,1.15,10017.0,2,2,3+,18.0,Relatively New,1380.0,0,0,1,0,0,0,156,574.0
flat,rk tower,sector 2,0.95,9596.0,2,2,1,1.0,Relatively New,1100.0,0,0,0,0,0,0,99,495.0
flat,experion the heartsong,sector 108,1.6,7988.0,3,4,3+,3.0,Relatively New,1500.29,0,1,0,0,0,1,60,667.6666666666666
flat,aipl club residences,sector 70a,1.27,9777.0,2,2,3+,24.0,Relatively New,1449.0,0,0,0,0,1,1,113,649.5
flat,shree vardhman victoria,sector 70,1.66,14249.0,3,5,3,8.0,Relatively New,1527.0,0,1,0,0,0,0,108,388.3333333333333
flat,emaar mgf the palm drive,sector 66,3.0,14286.0,4,5,3+,10.0,Relatively New,2100.0,0,1,0,0,0,1,49,525.0
flat,la vida by tata housing,sector 113,1.65,10450.0,3,2,2,3.0,Relatively New,1420.0,0,0,0,0,0,0,49,526.3333333333334
